user,timestamp,leaflet_id,imagefile,feature_type,radius,geometry,species,Size_class,veg_layer,dd1,dd2,dd3,plot,plot_name_new,frame
Scorer_1,##------ Wed May 24 17:25:03 2023 ------##,pin_16,20220807_143317_GS010324_Frame_000001_with_overlay.jpg,marker,NA,POINT (130.713692 -25.352303),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,100,97.5,87.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000001
Scorer_1,##------ Wed May 24 17:28:43 2023 ------##,id_30,20220807_143317_GS010324_Frame_000338_with_overlay.jpg,image_marker,NA,POINT (130.714206499947 -25.3493350999028),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,100,0,0,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000338
Scorer_1,##------ Wed May 24 17:28:43 2023 ------##,id_29,20220807_143317_GS010324_Frame_000338_with_overlay.jpg,image_marker,NA,POINT (130.714206499947 -25.3493350999028),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,100,0,0,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000338
Scorer_1,##------ Wed May 24 17:46:52 2023 ------##,pin_44,20220807_143317_GS010324_Frame_000690_with_overlay.jpg,marker,NA,POINT (130.715323 -25.346243),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,100,2.5,27.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000690
Scorer_1,##------ Wed May 24 17:46:52 2023 ------##,pin_43,20220807_143317_GS010324_Frame_000690_with_overlay.jpg,marker,NA,POINT (130.715382 -25.346394),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,100,57.5,72.5,20220807_143317_GS010324,plot_06_new,20220807_143317_GS010324_Frame_000690
Scorer_1,##------ Fri May 26 23:52:43 2023 ------##,pin_10,20220807_152153_GS010326_Frame_000148_with_overlay.jpg,marker,NA,POINT (130.724131 -25.3506),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,72.5,57.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000148
Scorer_1,##------ Fri May 26 23:55:47 2023 ------##,id_52,20220807_152153_GS010326_Frame_000181_with_overlay.jpg,image_marker,NA,POINT (130.724320899997 -25.3509061000011),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,42.5,42.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000181
Scorer_1,##------ Fri May 26 23:56:31 2023 ------##,id_54,20220807_152153_GS010326_Frame_000196_with_overlay.jpg,image_marker,NA,POINT (130.724254300022 -25.3510786999911),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,2.5,2.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000196
Scorer_1,##------ Sat May 27 00:00:01 2023 ------##,id_55,20220807_152153_GS010326_Frame_000211_with_overlay.jpg,image_marker,NA,POINT (130.724167299994 -25.3512422999922),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,27.5,57.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000211
Scorer_1,##------ Sat May 27 00:00:01 2023 ------##,pin_12,20220807_152153_GS010326_Frame_000211_with_overlay.jpg,marker,NA,POINT (130.724018 -25.351264),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,72.5,57.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000211
Scorer_1,##------ Sat May 27 00:29:46 2023 ------##,pin_15,20220807_152153_GS010326_Frame_000274_with_overlay.jpg,marker,NA,POINT (130.723911 -25.352054),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,72.5,57.5,20220807_152153_GS010326,plot_06_new,20220807_152153_GS010326_Frame_000274
Scorer_1,##------ Sun May 28 00:14:15 2023 ------##,pin_23,20220807_145534_GS010325_Frame_000001_with_overlay.jpg,marker,NA,POINT (130.715252 -25.346343),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,42.5,72.5,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_000001
Scorer_1,##------ Sun May 28 00:14:15 2023 ------##,pin_22,20220807_145534_GS010325_Frame_000001_with_overlay.jpg,marker,NA,POINT (130.715333 -25.346246),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,100,2.5,2.5,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_000001
Scorer_1,##------ Sun May 28 00:17:35 2023 ------##,pin_25,20220807_145534_GS010325_Frame_000050_with_overlay.jpg,marker,NA,POINT (130.715585 -25.346412),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,87.5,72.5,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_000050
Scorer_1,##------ Sun May 28 00:24:12 2023 ------##,pin_26,20220807_145534_GS010325_Frame_000863_with_overlay.jpg,marker,NA,POINT (130.719544 -25.34772),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,97.5,72.5,57.5,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_000863
Scorer_1,##------ Sun May 28 00:32:17 2023 ------##,pin_28,20220807_145534_GS010325_Frame_001293_with_overlay.jpg,marker,NA,POINT (130.724421 -25.349422),Burnt Allocasuarina decaisneana Mature (>8m H branches),Mature,Tree,72.5,57.5,42.5,20220807_145534_GS010325,plot_06_new,20220807_145534_GS010325_Frame_001293
